55.944425 -3.188396 NNE,55.94470216385976,-3.1882811949702905,68.65530395507812,332.67577362060547
55.94470216385976 -3.1882811949702905 SE,55.9444900318254,-3.1880690629359347,68.65530395507812,331.42577362060547
55.9444900318254 -3.1880690629359347 ESE,55.94437522679569,-3.1877918990761813,68.65530395507812,330.17577362060547
55.94437522679569 -3.1877918990761813 SSE,55.944098062935936,-3.187677094046472,68.65530395507812,328.92577362060547
55.944098062935936 -3.187677094046472 SW,55.94388593090158,-3.1878892260808276,68.65530395507812,327.67577362060547
55.94388593090158 -3.1878892260808276 W,55.94388593090158,-3.1881892260808278,175.1458282470703,361.38451385498047
55.94388593090158 -3.1881892260808278 E,55.94388593090158,-3.1878892260808276,175.1458282470703,360.13451385498047
55.94388593090158 -3.1878892260808276 SE,55.94367379886722,-3.187677094046472,252.82524871826172,379.91532135009766
55.94367379886722 -3.187677094046472 W,55.94367379886722,-3.187977094046472,252.82524871826172,378.66532135009766
55.94367379886722 -3.187977094046472 N,55.943973798867226,-3.187977094046472,252.82524871826172,377.41532135009766
55.943973798867226 -3.187977094046472 NNW,55.94425096272698,-3.1880918990761815,252.82524871826172,376.16532135009766
55.94425096272698 -3.1880918990761815 NE,55.94446309476134,-3.1878797670418257,252.82524871826172,374.91532135009766
55.94446309476134 -3.1878797670418257 SW,55.94425096272698,-3.1880918990761815,252.82524871826172,373.66532135009766
55.94425096272698 -3.1880918990761815 SE,55.94403883069263,-3.1878797670418257,252.82524871826172,372.41532135009766
55.94403883069263 -3.1878797670418257 ENE,55.94415363572234,-3.1876026031820723,252.82524871826172,371.16532135009766
55.94415363572234 -3.1876026031820723 SSW,55.94387647186258,-3.187717408211782,252.82524871826172,369.91532135009766
55.94387647186258 -3.187717408211782 SSW,55.943599308002824,-3.1878322132414914,252.82524871826172,368.66532135009766
55.943599308002824 -3.1878322132414914 ESE,55.943484502973114,-3.187555049381738,252.82524871826172,367.41532135009766
55.943484502973114 -3.187555049381738 ESE,55.9433696979434,-3.1872778855219845,309.62535095214844,417.0417022705078
55.9433696979434 -3.1872778855219845 E,55.9433696979434,-3.1869778855219844,399.65030670166016,498.40977478027344
55.9433696979434 -3.1869778855219844 NE,55.94358182997776,-3.1867657534876286,496.69554138183594,586.6218948364258
55.94358182997776 -3.1867657534876286 ESE,55.94346702494805,-3.186488589627875,613.9307250976562,699.5160293579102
55.94346702494805 -3.186488589627875 NW,55.943679156982405,-3.186700721662231,719.2879028320312,705.7289428710938
55.943679156982405 -3.186700721662231 SE,55.94346702494805,-3.186488589627875,719.2879028320312,704.4789428710938
55.94346702494805 -3.186488589627875 W,55.94346702494805,-3.1867885896278754,719.2879028320312,703.2289428710938
55.94346702494805 -3.1867885896278754 S,55.943167024948046,-3.1867885896278754,719.2879028320312,701.9789428710938
55.943167024948046 -3.1867885896278754 NW,55.9433791569824,-3.187000721662231,719.2879028320312,700.7289428710938
55.9433791569824 -3.187000721662231 SW,55.943167024948046,-3.187212853696587,719.2879028320312,699.4789428710938
