55.944425 -3.188396 NNW,55.94470216385976,-3.1885108050297095,0.0,248.75
55.94470216385976 -3.1885108050297095 NW,55.944914295894115,-3.1887229370640653,94.6374282836914,281.79940032958984
55.944914295894115 -3.1887229370640653 SE,55.94470216385976,-3.1885108050297095,94.6374282836914,280.54940032958984
55.94470216385976 -3.1885108050297095 NE,55.944914295894115,-3.1882986729953537,160.55941772460938,399.5457763671875
55.944914295894115 -3.1882986729953537 E,55.944914295894115,-3.1879986729953536,237.85939025878906,509.99584197998047
55.944914295894115 -3.1879986729953536 E,55.944914295894115,-3.1876986729953534,242.14730978012085,513.285478591919
55.944914295894115 -3.1876986729953534 ESE,55.944799490864405,-3.1874215091356,242.14730978012085,512.035478591919
55.944799490864405 -3.1874215091356 SSE,55.94452232700465,-3.1873067041058905,242.14730978012085,510.78547859191895
55.94452232700465 -3.1873067041058905 SW,55.94431019497029,-3.1875188361402462,242.14730978012085,509.53547859191895
55.94431019497029 -3.1875188361402462 E,55.94431019497029,-3.187218836140246,242.14730978012085,508.28547859191895
55.94431019497029 -3.187218836140246 E,55.94431019497029,-3.186918836140246,277.89175176620483,516.005410194397
55.94431019497029 -3.186918836140246 W,55.94431019497029,-3.187218836140246,277.89175176620483,514.755410194397
55.94431019497029 -3.187218836140246 WSW,55.94419538994058,-3.1874959999999994,277.89175176620483,513.505410194397
55.94419538994058 -3.1874959999999994 SE,55.943983257906226,-3.1872838679656437,277.89175176620483,512.255410194397
55.943983257906226 -3.1872838679656437 N,55.94428325790623,-3.1872838679656437,277.89175176620483,511.005410194397
55.94428325790623 -3.1872838679656437 NNW,55.944560421765985,-3.187398672995353,277.89175176620483,509.755410194397
55.944560421765985 -3.187398672995353 NE,55.94477255380034,-3.1871865409609974,277.89175176620483,508.505410194397
55.94477255380034 -3.1871865409609974 SW,55.944560421765985,-3.187398672995353,277.89175176620483,507.255410194397
55.944560421765985 -3.187398672995353 SE,55.94434828973163,-3.1871865409609974,277.89175176620483,506.005410194397
55.94434828973163 -3.1871865409609974 ENE,55.94446309476134,-3.186909377101244,277.89175176620483,504.755410194397
55.94446309476134 -3.186909377101244 SSW,55.94418593090158,-3.1870241821309535,277.89175176620483,503.505410194397
55.94418593090158 -3.1870241821309535 SSW,55.943908767041826,-3.187138987160663,277.89175176620483,502.255410194397
55.943908767041826 -3.187138987160663 SSE,55.94363160318207,-3.1870241821309535,376.9144492149353,608.2482538223267
55.94363160318207 -3.1870241821309535 ESE,55.94351679815236,-3.1867470182712,376.9144492149353,606.9982538223267
55.94351679815236 -3.1867470182712 SSE,55.9432396342926,-3.1866322132414906,400.2151885032654,673.5551691055298
55.9432396342926 -3.1866322132414906 SE,55.943027502258246,-3.186420081207135,400.2151885032654,672.3051691055298
55.943027502258246 -3.186420081207135 E,55.943027502258246,-3.1861200812071346,519.6374831199646,766.4505395889282
55.943027502258246 -3.1861200812071346 W,55.943027502258246,-3.186420081207135,519.6374831199646,765.2005395889282
55.943027502258246 -3.186420081207135 S,55.94272750225824,-3.186420081207135,519.6374831199646,763.9505395889282
55.94272750225824 -3.186420081207135 NW,55.9429396342926,-3.1866322132414906,519.6374831199646,762.7005395889282
55.9429396342926 -3.1866322132414906 SW,55.94272750225824,-3.1868443452758464,519.6374831199646,761.4505395889282
55.94272750225824 -3.1868443452758464 WNW,55.942842307287954,-3.1871215091355998,519.6374831199646,760.2005395889282
55.942842307287954 -3.1871215091355998 WNW,55.942957112317664,-3.187398672995353,611.9456114768982,853.0236215591431
