55.944425 -3.188396 SE,55.944212867965646,-3.1881838679656442,0.0,248.75
55.944212867965646 -3.1881838679656442 ESE,55.944098062935936,-3.187906704105891,0.0,247.5
55.944098062935936 -3.187906704105891 ENE,55.944212867965646,-3.1876295402461374,42.311519622802734,274.7910690307617
55.944212867965646 -3.1876295402461374 SSE,55.94393570410589,-3.187514735216428,136.80584335327148,382.31053161621094
55.94393570410589 -3.187514735216428 SSE,55.94365854024613,-3.1873999301867184,136.80584335327148,381.06053161621094
55.94365854024613 -3.1873999301867184 SW,55.94344640821178,-3.187612062221074,136.80584335327148,379.81053161621094
55.94344640821178 -3.187612062221074 W,55.94344640821178,-3.1879120622210744,237.90150833129883,435.1931343078613
55.94344640821178 -3.1879120622210744 E,55.94344640821178,-3.187612062221074,237.90150833129883,433.9431343078613
55.94344640821178 -3.187612062221074 W,55.94344640821178,-3.1879120622210744,237.90150833129883,432.6931343078613
55.94344640821178 -3.1879120622210744 WSW,55.94333160318207,-3.1881892260808278,237.90150833129883,431.4431343078613
55.94333160318207 -3.1881892260808278 SE,55.94311947114771,-3.187977094046472,237.90150833129883,430.1931343078613
55.94311947114771 -3.187977094046472 N,55.94341947114771,-3.187977094046472,237.90150833129883,428.9431343078613
55.94341947114771 -3.187977094046472 NNW,55.94369663500747,-3.1880918990761815,237.90150833129883,427.6931343078613
55.94369663500747 -3.1880918990761815 NE,55.943908767041826,-3.1878797670418257,237.90150833129883,426.4431343078613
55.943908767041826 -3.1878797670418257 SW,55.94369663500747,-3.1880918990761815,237.90150833129883,425.1931343078613
55.94369663500747 -3.1880918990761815 SE,55.943484502973114,-3.1878797670418257,237.90150833129883,423.9431343078613
55.943484502973114 -3.1878797670418257 ENE,55.943599308002824,-3.1876026031820723,237.90150833129883,422.6931343078613
55.943599308002824 -3.1876026031820723 SSW,55.94332214414307,-3.187717408211782,237.90150833129883,421.4431343078613
55.94332214414307 -3.187717408211782 SSW,55.94304498028331,-3.1878322132414914,237.90150833129883,420.1931343078613
55.94304498028331 -3.1878322132414914 ESE,55.9429301752536,-3.187555049381738,237.90150833129883,418.9431343078613
55.9429301752536 -3.187555049381738 SE,55.942718043219244,-3.187342917347382,237.90150833129883,417.6931343078613
55.942718043219244 -3.187342917347382 W,55.942718043219244,-3.1876429173473824,237.90150833129883,416.4431343078613
55.942718043219244 -3.1876429173473824 NW,55.9429301752536,-3.187855049381738,237.90150833129883,415.1931343078613
55.9429301752536 -3.187855049381738 SW,55.942718043219244,-3.188067181416094,237.90150833129883,413.9431343078613
55.942718043219244 -3.188067181416094 WNW,55.942832848248955,-3.1883443452758473,237.90150833129883,412.6931343078613
55.942832848248955 -3.1883443452758473 NE,55.94304498028331,-3.1881322132414915,237.90150833129883,411.4431343078613
55.94304498028331 -3.1881322132414915 ENE,55.94315978531302,-3.187855049381738,237.90150833129883,410.1931343078613
55.94315978531302 -3.187855049381738 W,55.94315978531302,-3.1881550493817383,237.90150833129883,408.9431343078613
55.94315978531302 -3.1881550493817383 ENE,55.94327459034273,-3.187877885521985,237.90150833129883,407.6931343078613
55.94327459034273 -3.187877885521985 SE,55.943062458308376,-3.187665753487629,237.90150833129883,406.4431343078613
55.943062458308376 -3.187665753487629 ESE,55.942947653278665,-3.1873885896278757,237.90150833129883,405.1931343078613
55.942947653278665 -3.1873885896278757 NE,55.94315978531302,-3.18717645759352,237.90150833129883,403.9431343078613
55.94315978531302 -3.18717645759352 SSW,55.942882621453265,-3.1872912626232295,237.90150833129883,402.6931343078613
55.942882621453265 -3.1872912626232295 E,55.942882621453265,-3.1869912626232293,237.90150833129883,401.4431343078613
55.942882621453265 -3.1869912626232293 ESE,55.942767816423554,-3.186714098763476,237.90150833129883,400.1931343078613
55.942767816423554 -3.186714098763476 W,55.942767816423554,-3.187014098763476,237.90150833129883,398.9431343078613
55.942767816423554 -3.187014098763476 N,55.94306781642356,-3.187014098763476,237.90150833129883,397.6931343078613
55.94306781642356 -3.187014098763476 W,55.94306781642356,-3.1873140987634763,237.90150833129883,396.4431343078613
55.94306781642356 -3.1873140987634763 SSE,55.9427906525638,-3.1871992937337668,237.90150833129883,395.1931343078613
55.9427906525638 -3.1871992937337668 NE,55.94300278459816,-3.186987161699411,237.90150833129883,393.9431343078613
55.94300278459816 -3.186987161699411 N,55.94330278459816,-3.186987161699411,237.90150833129883,392.6931343078613
55.94330278459816 -3.186987161699411 S,55.94300278459816,-3.186987161699411,237.90150833129883,391.4431343078613
55.94300278459816 -3.186987161699411 SE,55.9427906525638,-3.186775029665055,237.90150833129883,390.1931343078613
55.9427906525638 -3.186775029665055 N,55.943090652563804,-3.186775029665055,237.90150833129883,388.9431343078613
55.943090652563804 -3.186775029665055 S,55.9427906525638,-3.186775029665055,237.90150833129883,387.6931343078613
55.9427906525638 -3.186775029665055 WNW,55.94290545759351,-3.1870521935248086,237.90150833129883,386.4431343078613
55.94290545759351 -3.1870521935248086 W,55.94290545759351,-3.187352193524809,237.90150833129883,385.1931343078613
55.94290545759351 -3.187352193524809 SE,55.942693325559155,-3.187140061490453,237.90150833129883,383.9431343078613
