55.944425,-3.188396,SSE,55.944147836140246,-3.1882811949702905,102.00984954833984,373.40599060058594
55.944147836140246,-3.1882811949702905,S,55.94384783614024,-3.1882811949702905,102.00984954833984,372.15599060058594
55.94384783614024,-3.1882811949702905,S,55.94354783614024,-3.1882811949702905,207.04297637939453,415.9413070678711
55.94354783614024,-3.1882811949702905,WSW,55.94343303111053,-3.188558358830044,207.04297637939453,414.6913070678711
55.94343303111053,-3.188558358830044,W,55.94343303111053,-3.188858358830044,207.04297637939453,413.4413070678711
55.94343303111053,-3.188858358830044,SSW,55.94315586725077,-3.1889731638597536,304.7511215209961,528.2291641235352
55.94315586725077,-3.1889731638597536,WNW,55.943270672280484,-3.189250327719507,304.7511215209961,526.9791641235352
55.943270672280484,-3.189250327719507,WSW,55.94315586725077,-3.1895274915792604,418.4774856567383,644.7496109008789
55.94315586725077,-3.1895274915792604,NW,55.94336799928513,-3.189739623613616,418.4774856567383,643.4996109008789
55.94336799928513,-3.189739623613616,NW,55.943580131319486,-3.189951755647972,426.76964473724365,650.9804544448853
55.943580131319486,-3.189951755647972,NNW,55.94385729517924,-3.1900665606776815,490.3070287704468,675.8173475265503
55.94385729517924,-3.1900665606776815,WNW,55.94397210020895,-3.190343724537435,490.3070287704468,674.5673475265503
55.94397210020895,-3.190343724537435,WNW,55.94408690523866,-3.1906208883971883,490.3070287704468,673.3173475265503
55.94408690523866,-3.1906208883971883,WNW,55.94420171026837,-3.1908980522569417,490.3070287704468,672.0673475265503
55.94420171026837,-3.1908980522569417,SW,55.94398957823402,-3.1911101842912974,595.3160009384155,763.66370677948
55.94398957823402,-3.1911101842912974,WNW,55.94410438326373,-3.191387348151051,595.3160009384155,762.41370677948
55.94410438326373,-3.191387348151051,N,55.94440438326373,-3.191387348151051,641.1669225692749,765.6070384979248
55.94440438326373,-3.191387348151051,NNW,55.94468154712349,-3.1915021531807604,641.1669225692749,764.3570384979248
55.94468154712349,-3.1915021531807604,NW,55.94489367915784,-3.191714285215116,641.1669225692749,763.1070384979248
55.94489367915784,-3.191714285215116,NNW,55.9451708430176,-3.1918290902448256,641.1669225692749,761.8570384979248
